nombre,href,descripcion,tipo_norma,tematica,subtema,publicacion
Resolución No 2428 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2428 de 2024.pdf,"Por la cual se definen los montos a aportar, reconocer y pagar a las Entidades
Promotoras de Salud -EPS de los regímenes Contributivo y Subsidiado y a las
entidades adaptadas de la vigencia 2024, en aplicación del mecanismo adicional para ajustar la desviación de la siniestralidad ""Hemofilia A Severa""

Publicada en el Diario Oficial No. 52.958 del 02 de diciembre de 2024.",Resolución,Salud,,2024-11-28T05:00:00Z
Resolución No 2451 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2451 de 2024.pdf,"Por la cual se modifica parcial y transitoriamente los esquemas terapéuticos usando dosis fija combinada establecidos en la Resolución 227 de 2020 y se dictan otras disposiciones.

Publicada en el Diario Oficial No. 52.958 del 02 de diciembre de 2024.",Resolución,Salud,,2024-12-02T05:00:00Z
Resolución No 2495 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2495 de 2024.pdf,"Por la cual se modifica el anexo 1 de la Resolución 986 de 2023, modificado por las Resoluciones 1862 de 2023 y 592 de 2024 y se dictan otras disposiciones.

Publicada en el Diario Oficial No. 52.966 del 10 de diciembre de 2024.
",Resolución,Salud,,2024-12-09T05:00:00Z
Resolución No 2520 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2520 de 2024.pdf,"Por la cual se modifica la Resolución 2388 de 2016, ""por la cual se unifican las reglas para el recaudo de aportes al Sistema de Seguridad Social Integral y Parafiscales""

Publicada en el Diario Oficial No. 52.968 del 12 de diciembre de 2024.",Resolución,Salud,,2024-12-12T05:00:00Z
Resolución No 2164 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2164 de 2024.pdf,"Por la cual se establecen los criterios para la compra centralizada, distribución y suministro de los medicamentos antirretrovirales para VIH y el seguimiento a las poblaciones incluidas en la Resolución 1579 de 2023 y se dictan otras
disposiciones",Resolución,Salud,,2024-11-05T05:00:00Z
Resolución No 2548 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2548 de 2024.pdf,Por medio de la cual se establecen parametros de referncia para verificar la idoneidad y fijar honorarios en el marco de los contratos de prestacion de serviciosprofesionale sy de apoyo a la gestion en el MSPS,Resolución,Salud,,2024-12-13T05:00:00Z
Resolución No 2549 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2549 de 2024.pdf,Por la cual se modifica el Manual de Contratacion del Ministerio de Salud y Proteccion Social,Resolución,Salud,,2024-12-13T05:00:00Z
Resolución No 2621 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2621 de 2024.pdf,Por medio de la cual se modifican los artículos 13 y 14 de la Resolución 2169 de 2023,Resolución,Salud,,2024-12-23T05:00:00Z
Resolución No 2622 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2622 de 2024.pdf,"Por la cual se modifican los artículos 3, 8, 17 y 37 de la Resolución 740 de 2024 que actualizó el procedimiento de acceso, reporte de prescripción, suministro, verificación, control, pago y análisis de la información de tecnologías en salud y servicios complementarios no financiadas con recursos de la UPC y se dictan otras disposiciones.",Resolución,Salud,,2024-12-23T05:00:00Z
Resolución No 2623 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2623 de 2024.pdf,"Por la cual se adopta el lineamiento técnico para la atención integral y el cuidado de la salud mental de la mujer o persona gestante, sus familias y comunidades en caso de duelo por pérdida gestacional, perinatal y neonata!",Resolución,Salud,,2024-12-23T05:00:00Z
Resolución No 2624 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2624 de 2024.pdf,"Por la cual se deroga la Resolución 676 de 2020 ""Por la cual se establece el Sistema de Información para el reporte y seguimiento de las personas afectadas por COVID-19"" modificada por la Resolución 992 de 2020.",Resolución,Salud,,2024-12-23T05:00:00Z
Resolución No 2641 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2641 de 2024.pdf,Por la cual se establece la Clasificación Única de Procedimientos en Salud - CUPS,Resolución,Salud,,2024-12-23T05:00:00Z
Decreto No 1526 de 18 de diciembre de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No 1526 de 18 de diciembre de 2024.pdf,Por el cual se efectúa el nombramiento de la Jefe de la Oficina de Control Interno del Fondo de Previsión Social del Congreso de la República - FONPRECON,Decreto,Salud,,2024-12-13T05:00:00Z
Decreto No 1490 de 13 de diciembre de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No 1490 de 13 de diciembre de 2024.pdf,Por el cual se efectúa el nombramiento de la Jefe de la Oficina de Control Interno del Fondo de Previsión Social del Congreso de la República - FONPRECON,Decreto,Salud,,2024-12-13T05:00:00Z
Decreto No 1489 de 13 de diciembre de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No 1489 de 13 de diciembre de 2024.pdf,Por el cual se efectúa el nombramiento de la Jefe de la Oficina de Control Interno del Centro Dermatológico Federico Lleras Acosta E.S.E,Decreto,Salud,,2024-12-13T05:00:00Z
Decreto No 1488 de 13 de diciembre de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No 1488 de 13 de diciembre de 2024.pdf,Por el cual se efectúa el nombramiento de la Jefe de la Oficina de Control Interno del Fondo de Previsión Social del Congreso de la República - FONPRECON,Decreto,Salud,,2024-12-13T05:00:00Z
Resolución No 2689 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2689 de 2024.pdf,Por la cual se modifica el Anexo Técnico 2 Lista tabular de la Resolución 2641 de 2024 que establece la Clasificación Única de Procedimientos en Salud  CUPS,Resolución,Salud,,2024-12-27T05:00:00Z
Resolución No. 2702 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 2702 de 2024.pdf,"Por la cual se adopta una metodología de reconocido valor técnico para el cálculo de obligaciones contingentes y provisión contable de los procesos judiciales, conciliaciones extrajudiciales y trámites arbitrales que se adelantan en contra del Ministerio de Salud y Protección Social, que son objeto de registro en el Sistema Único de Gestión e Información de la Actividad Litigiosa del Estado - eKOGUI",Resolución,Salud,,2024-12-30T05:00:00Z
Resolución No 2717 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2717 de 2024.pdf,Por la cual se fija el valor de la Unidad de Pago por Capitación - UPC para financiar los servicios y tecnologías en salud de los regímenes subsidiado y contributivo del Sistema General de Seguridad Social en Salud en la vigencia 2025 y se dictan otras disposiciones,Resolución,Salud,,2024-12-30T05:00:00Z
Resolución No 2718 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2718 de 2024.pdf,Por la cual se actualizan los servicios y tecnologías de salud financiados con recursos de la Unidad de Pago por Capitación (UPC),Resolución,Salud,,2024-12-30T05:00:00Z
Resolución No 2696 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2696 de 2024.pdf,"Por medio de la cual se definen atributos de calidad para los prestadores de
servicios de atención primaria en salud, que promueven la sustentabilidad
ambiental",Resolución,Salud,,2024-12-27T05:00:00Z
Concepto Jurídico 202442401528382 (Id 250684) de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202442401528382 (Id 250684) de 2024.pdf,Concepto sobre duración de citas Radicado 202442401528382 (Id 250684),Concepto,Salud,,
Concepto Jurídico 2024423001297832.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423001297832.pdf,ASUNTO: Concepto sobre citas médicas donde asiste un tercero y no el paciente.,Concepto,Salud,,
Concepto Jurídico 2024423000898442.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423000898442.pdf,Solicitud de concepto frente a solicitud de información de datos personales.,Concepto,Salud,,
Concepto jurídico 2024423000969182 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto jurídico 2024423000969182 de 2024.pdf,"Solicitud de información sobre comités y normatividad aplicable a las Empresas Sociales del Estado (ESE) de II Nivel de Atención.
",Concepto,Salud,,
Concepto Jurídico 2024423002064852 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423002064852 de 2024.pdf,Solicitud de aclaración sobre el reconocimiento de honorarios a los servidores públicos como miembros de las Juntas Directivas de las Empresas Sociales del Estado (ESE) Radicado: 2024423002064852.,Concepto,Salud,,
Concepto Jurídico 2024424001116042 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024424001116042 de 2024.pdf,"Consulta sobre la integración y la implementación del Comité de Ética Hospitalaria en las Empresas Sociales del Estado.
Radicado No. 2024424001116042. ID 182915.",Concepto,Salud,,
Concepto Jurídico 2024423000727502 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423000727502 de 2024.pdf,Exigencia de póliza de responsabilidad civil,Concepto,Salud,,
Resolución No 2607 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No 2607 de 2024.pdf,Por la cual se modifica el artículo 2 de la Resolución 1905 de 2017 en relación con la Política de Seguridad y Salud en el Trabajo y sus objetivos,Resolución,Salud,,2024-12-20T05:00:00Z
Concepto Jurídico 202442301361062 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202442301361062 de 2024.pdf,Casos de negligencia médica,Concepto,Salud,,
Concepto Jurídico 202442401787692 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202442401787692 de 2024.pdf,"Lineamientos para la prevención de la corrupción en el sector salud.
Radicado No. 202442401787692",Concepto,Salud,,
Concepto Jurídico 2024423000238212 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423000238212 de 2024.pdf,Solicitud de aclaración normativa sobre la elección del segundo delegado del sector científico de la salud ante la Junta Directiva de una ESE.,Concepto,Salud,,
Concepto Jurídico 2024423001661752 de 2024.docx.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024423001661752 de 2024.docx.pdf,Solicitud de aclaración sobre la obligatoriedad de afiliación de cónyuges de personas cotizantes en regímenes especiales de salud en el marco del artículo 165 de la Ley 2294 de 2023 - Plan Nacional de Desarrollo.,Concepto,Salud,,
Concepto Juridico 2024423002070842 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Juridico 2024423002070842 de 2024.pdf,Concepto jurídico relacionado con la conformación de la Junta Directiva de una Empresa Social del Estado (ESE) de primer nivel de atención en un municipio de sexta categoría,Concepto,Salud,,
Concepto Jurídico 2024424001742752 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024424001742752 de 2024.pdf,Consulta sobre el pago y reconocimiento de incapacidad,Concepto,Salud,,
Concepto Jurídico 2024424002047202 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 2024424002047202 de 2024.pdf,Asunto: Consulta sobre el marco normativo aplicable a las Asociaciones Científicas y Gremios de Producción en relación con su registro y funcionamiento.,Concepto,Salud,,
Concepto Jurídico 20244230000201032 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 20244230000201032 de 2024.pdf,Solicitud de concepto jurídico relacionado con la renuncia de un miembro a la Junta Directiva de una Empresa Social del Estado (ESE) y la designación y período de su reemplazo.,Concepto,Salud,,
Ley 2433 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2433 de 2024.pdf,"Por medio de la cual se dictan disposiciones para garantizar el acceso universal y obligatorio, en todo el territorio nacional, al programa madre canguro, en beneficio de neonatos prematuros y/o de bajo peso al nacer",Ley,Salud,,
Ley 2436 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2436 de 2024.pdf,"Por medio de la cual se crea la modalidad de licencia de maternidad para mujeres electas en corporaciones públicas, se promueve la igualdad y la participación política de las mujeres, se modifica la ley 5ª de 1992 y se dictan otras disposiciones - licencia de maternidad para mujeres en política",Ley,Salud,,
Ley 2438 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Ley 2438 de 2024.pdf,Por medio del cual se regula la especialidad médica de neurocirugía y se dictan otras disposiciones,Ley,Salud,,
Resolucion No 1222 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 1222 de 2024.pdf,Por la cual se modifica la Resolución 555 de 2022,Resolución,Salud,,2024-07-08T05:00:00Z
Resolucion No 737 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 737 de 2024.pdf,Por la cual se establecen las reglas para la asignación y seguimiento de los recursos que se ejecutan mediante transferencia,Resolución,Salud,,2024-04-30T05:00:00Z
Resolucion No 2646 de 2024.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolucion No 2646 de 2024.pdf,Por la cual se dictan disposiciones en relación con el Sistema de Registro de Caracterización e Identificación de los Cuidadores o Asistentes Personales de Personas con Discapacidad,Resolución,Salud,,2025-12-04T05:00:00Z
Resolución No. 023 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 023 de 2023.pdf,"Por medio De la cual se actualiza el listado de enfermedades HUÉRFANAS - RARAS.

Se publica en el Diario Oficla No. 52267 del 4 de enero de 2023",Resolución,Salud,,
Resolución No. 051 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 051 de 2023.pdf,"Por medio de la cual se adopta la regulación única para la atención integral en salud frente a la interrupción Volutaria del Embarazo (IVE) y se modifica el numeral 4,2 de la Ruta de Atención Integral en Salud Materno Perinatal

Se Publica en el Diario Oficial No. 52276 del 13 de enero de 2023",Resolución,Salud,,
Resolución No. 069 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Resolución No. 069 de 2023.pdf,Por la cual se reponen vacunas contr ala COVID -19 del laboratorio Pfizer Inc y BioNTech por fallas de fabricación o calidad,Resolución,Salud,,
Concepto Jurídico 202311600038961 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600038961 de 2023.pdf,Beneficiarios del Sistema General de Seguridad Social en Salud,Concepto,Salud,,
Concepto Jurídico 202311600049441 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600049441 de 2023.pdf,Elección representantes ante la Junta Directiva de una ESE,Concepto,Salud,,
Concepto Jurídico 202311600052801 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600052801 de 2023.pdf,Los actores del Sistema General de Seguridad Social en Salud.,Concepto,Salud,,
Concepto Jurídico 202311600066431 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600066431 de 2023.pdf,Concepto acceso a historia clínica por parte de fiscalías y policía judicial. ,Concepto,Salud,,
Concepto Jurídico 202311600114311 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600114311 de 2023.pdf,Fallos de tutela,Concepto,Salud,,
Concepto Jurídico 202311600127781 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Concepto Jurídico 202311600127781 de 2023.pdf,Concepto sistema de información y atención al usuario. ,Concepto,Salud,,
Decreto No. 221 de 2023.pdf,https://www.minsalud.gov.co/Normatividad_Nuevo/Decreto No. 221 de 2023.pdf,Por la cual se adiciona el Titulo 14 de la Parte 8 del Libro 2 del Decreto 780 de 2026 y se definen las directrices para la puesta en marcha y funcionamiento a nivel territorial de la Ruta Integral para la AtenciónIntegral para personas expuestas al asbesto,Decreto,Salud,,
